HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command,Source
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,trtllm,1.3.0rc15,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 925, in _attempt\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 814, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1588, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1237, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1288, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1398, in _check_role_against_db\n    _check(""moe"", moe_mode, profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1379, in _check\n    raise exc_type(\nValueError: Unsupported moe quant mode 'fp8_block' for system='gb300', backend='trtllm', version='1.3.0rc15'. Supported moe modes: ['bfloat16', 'fp8', 'nvfp4', 'w4a16_mxfp4', 'w4a8_mxfp4_mxfp8']\n",uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc15 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,trtllm,1.3.0rc20,agg,PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc20 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,silicon
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,trtllm,1.3.0rc20,disagg,PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc20 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,silicon
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,vllm,0.19.0,agg,PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.19.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,silicon
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,vllm,0.19.0,disagg,PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.19.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,silicon
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,vllm,0.22.0,agg,PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.22.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,silicon
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,vllm,0.22.0,disagg,PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.22.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,silicon
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,vllm,0.24.0,agg,PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.24.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,silicon
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,gb300,vllm,0.24.0,disagg,PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M2.7 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.24.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,silicon
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,sglang,0.5.10,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend sglang --backend-version 0.5.10 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,sglang,0.5.10,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend sglang --backend-version 0.5.10 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,sglang,0.5.12,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend sglang --backend-version 0.5.12 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,sglang,0.5.12,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend sglang --backend-version 0.5.12 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,sglang,0.5.14,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend sglang --backend-version 0.5.14 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,sglang,0.5.14,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend sglang --backend-version 0.5.14 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,sglang,0.5.9,agg,FAIL,"Traceback (most recent call last):\n  File ""src/aiconfigurator/sdk/sweep.py"", line 485, in sweep_agg\n    point_df, point_saw_model_fit, point_saw_memory_fit = _sweep_one_parallel_agg(\n                                                          ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/sweep.py"", line 335, in _sweep_one_parallel_agg\n    summary = predict_agg_worker(\n              ^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/predict.py"", line 143, in predict_agg_worker\n    summary = (predictor or DEFAULT_PREDICTOR).predict_agg_worker(\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/predictor.py"", line 118, in predict_agg_worker\n    return backend.run_agg(\n           ^^^^^^^^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/backends/base_backend.py"", line 1466, in run_agg\n    mix_step_estimate = self.run_mixed(\n                        ^^^^^^^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/backends/base_backend.py"", line 1147, in run_mixed\n    summary = self.run_static(\n              ^^^^^^^^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/backends/base_backend.py"", line 685, in run_static\n    ) = self._run_static_breakdown(\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/backends/base_backend.py"", line 503, in _run_static_breakdown\n    context_latency_dict, context_energy_wms_dict, context_source_dict = self._run_context_phase(\n                                                                         ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/backends/base_backend.py"", line 338, in _run_context_phase\n    result = op.query(\n             ^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/operations/msa.py"", line 272, in query\n    raise PerfDataNotAvailableError(""MSA has no silicon data; use HYBRID or EMPIRICAL."")\naiconfigurator_core.sdk.errors.PerfDataNotAvailableError: MSA has no silicon data; use HYBRID or EMPIRICAL.\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 925, in _attempt\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 814, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1595, in run\n    return sweep_agg(\n           ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/sweep.py"", line 526, in sweep_agg\n    raise RuntimeError(\nRuntimeError: sweep_agg: no results for any parallel configuration. Last exception: MSA has no silicon data; use HYBRID or EMPIRICAL.\n",uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend sglang --backend-version 0.5.9 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,sglang,0.5.9,disagg,FAIL,"Traceback (most recent call last):\n  File ""src/aiconfigurator/sdk/sweep.py"", line 603, in _get_disagg_worker_candidates\n    summary = predict_disagg_worker(\n              ^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/predict.py"", line 91, in predict_disagg_worker\n    summary = (predictor or DEFAULT_PREDICTOR).predict_disagg_worker(\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/predictor.py"", line 139, in predict_disagg_worker\n    return backend.run_static(\n           ^^^^^^^^^^^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/backends/base_backend.py"", line 685, in run_static\n    ) = self._run_static_breakdown(\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/backends/base_backend.py"", line 503, in _run_static_breakdown\n    context_latency_dict, context_energy_wms_dict, context_source_dict = self._run_context_phase(\n                                                                         ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/backends/base_backend.py"", line 338, in _run_context_phase\n    result = op.query(\n             ^^^^^^^^^\n  File ""aic-core/src/aiconfigurator_core/sdk/operations/msa.py"", line 272, in query\n    raise PerfDataNotAvailableError(""MSA has no silicon data; use HYBRID or EMPIRICAL."")\naiconfigurator_core.sdk.errors.PerfDataNotAvailableError: MSA has no silicon data; use HYBRID or EMPIRICAL.\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 925, in _attempt\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 814, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 1607, in run\n    return sweep_disagg(\n           ^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/sweep.py"", line 850, in sweep_disagg\n    prefill_summary_df = _get_disagg_worker_candidates(\n                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/sweep.py"", line 642, in _get_disagg_worker_candidates\n    raise RuntimeError(\nRuntimeError: sweep_disagg/prefill: no results for any parallel config. Last exception: MSA has no silicon data; use HYBRID or EMPIRICAL.\n",uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend sglang --backend-version 0.5.9 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,trtllm,1.3.0rc10,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc10 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,trtllm,1.3.0rc10,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc10 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,trtllm,1.3.0rc15,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc15 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,trtllm,1.3.0rc15,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc15 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,trtllm,1.3.0rc20,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc20 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,trtllm,1.3.0rc20,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend trtllm --backend-version 1.3.0rc20 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,vllm,0.19.0,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.19.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,vllm,0.19.0,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.19.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,vllm,0.22.0,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.22.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,vllm,0.22.0,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.22.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,vllm,0.24.0,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.24.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,gb300,vllm,0.24.0,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path MiniMaxAI/MiniMax-M3 --total-gpus 128 --system gb300 --backend vllm --backend-version 0.24.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color,xop
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,gb300,sglang,0.5.10,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-0.6B --total-gpus 4 --system gb300 --backend sglang --backend-version 0.5.10 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color,silicon
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,gb300,sglang,0.5.10,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-0.6B --total-gpus 4 --system gb300 --backend sglang --backend-version 0.5.10 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color,silicon
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,gb300,sglang,0.5.12,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-0.6B --total-gpus 4 --system gb300 --backend sglang --backend-version 0.5.12 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color,silicon
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,gb300,sglang,0.5.12,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-0.6B --total-gpus 4 --system gb300 --backend sglang --backend-version 0.5.12 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color,silicon
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,gb300,sglang,0.5.14,agg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-0.6B --total-gpus 4 --system gb300 --backend sglang --backend-version 0.5.14 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color,silicon
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,gb300,sglang,0.5.14,disagg,PASS,,uv run aiconfigurator cli default --model-path Qwen/Qwen3-0.6B --total-gpus 4 --system gb300 --backend sglang --backend-version 0.5.14 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color,silicon
